Date,Country,Product,Price
09/12/2019,BE,diesel,668.7
09/12/2019,BE,heading_oil,380.1
09/12/2019,BE,fuel_oil_1,
09/12/2019,BE,fuel_oil_2,550
09/12/2019,BG,exchange_rate,0.511299724
09/12/2019,BG,euro95,1105.1
09/12/2019,BG,diesel,1112.4
09/12/2019,BG,heading_oil,997.2
09/12/2019,BG,fuel_oil_1,
09/12/2019,BG,fuel_oil_2,
09/12/2019,BG,LPG,463.4
09/12/2019,CY,exchange_rate,1
09/12/2019,CY,euro95,1188.8
09/12/2019,CY,diesel,1254.8
09/12/2019,CY,heading_oil,820
09/12/2019,CY,fuel_oil_1,674.3
09/12/2019,CY,fuel_oil_2,
09/12/2019,CY,LPG,
09/12/2019,CZ,exchange_rate,0.039172673
09/12/2019,CZ,euro95,1245
09/12/2019,CZ,diesel,1240.2
09/12/2019,CZ,heading_oil,747.7
09/12/2019,CZ,fuel_oil_1,345.8
09/12/2019,CZ,fuel_oil_2,
09/12/2019,CZ,LPG,542
09/12/2019,DE,exchange_rate,1387
09/12/2019,DE,euro95,1246
09/12/2019,DE,diesel,692
09/12/2019,DE,heading_oil,
09/12/2019,DE,fuel_oil_1,
09/12/2019,DE,fuel_oil_2,596
09/12/2019,DK,exchange_rate,0.133827603
09/12/2019,DK,euro95,1615.3
09/12/2019,DK,diesel,1389.1
09/12/2019,DK,heading_oil,1371.7
09/12/2019,DK,fuel_oil_1,942.6
09/12/2019,DK,fuel_oil_2,
09/12/2019,DK,LPG,
09/12/2019,EE,exchange_rate,1
09/12/2019,EE,euro95,1383
09/12/2019,EE,diesel,1382
09/12/2019,EE,heading_oil,902
09/12/2019,EE,fuel_oil_1,
09/12/2019,EE,fuel_oil_2,
09/12/2019,EE,LPG,625
09/12/2019,ES,exchange_rate,1304.5
09/12/2019,ES,euro95,1218.5
09/12/2019,ES,diesel,768.1
09/12/2019,ES,heading_oil,446.7
09/12/2019,ES,fuel_oil_1,
09/12/2019,ES,fuel_oil_2,725
09/12/2019,FI,exchange_rate,1535
09/12/2019,FI,euro95,1434
09/12/2019,FI,diesel,1035
09/12/2019,FI,heading_oil,
09/12/2019,FI,fuel_oil_1,
09/12/2019,FI,fuel_oil_2,
09/12/2019,FR,exchange_rate,1519.6
09/12/2019,FR,euro95,1451.9
09/12/2019,FR,diesel,945.2
09/12/2019,FR,heading_oil,587.8
09/12/2019,FR,fuel_oil_1,
09/12/2019,FR,fuel_oil_2,853.7
09/12/2019,GR,exchange_rate,1595
09/12/2019,GR,euro95,1385
09/12/2019,GR,diesel,1054
09/12/2019,GR,heading_oil,521.9
09/12/2019,GR,fuel_oil_1,
09/12/2019,GR,fuel_oil_2,
09/12/2019,HR,exchange_rate,0.134430284
09/12/2019,HR,euro95,1359.5
09/12/2019,HR,diesel,1338
09/12/2019,HR,heading_oil,734
09/12/2019,HR,fuel_oil_1,568.4
09/12/2019,HR,fuel_oil_2,
09/12/2019,HR,LPG,626.2
09/12/2019,HU,exchange_rate,0.003015863
09/12/2019,HU,euro95,1163.9
09/12/2019,HU,diesel,1233.9
09/12/2019,HU,heading_oil,1233.9
09/12/2019,HU,fuel_oil_1,708.1
09/12/2019,HU,fuel_oil_2,
09/12/2019,HU,LPG,721.1
09/12/2019,IE,exchange_rate,1425.9
09/12/2019,IE,euro95,1327.4
09/12/2019,IE,diesel,729.2
09/12/2019,IE,heading_oil,572.8
09/12/2019,IE,fuel_oil_1,
09/12/2019,IE,fuel_oil_2,
09/12/2019,IT,exchange_rate,1580.4
09/12/2019,IT,euro95,1476.1
09/12/2019,IT,diesel,1321.9
09/12/2019,IT,heading_oil,499.9
09/12/2019,IT,fuel_oil_1,
09/12/2019,IT,fuel_oil_2,615.3
09/12/2019,LT,exchange_rate,1
09/12/2019,LT,euro95,1207
09/12/2019,LT,diesel,1143.1
09/12/2019,LT,heading_oil,657
09/12/2019,LT,fuel_oil_1,
09/12/2019,LT,fuel_oil_2,384.9
09/12/2019,LT,LPG,587.2
09/12/2019,LU,exchange_rate,1213
09/12/2019,LU,euro95,1111
09/12/2019,LU,diesel,629
09/12/2019,LU,heading_oil,
09/12/2019,LU,fuel_oil_1,
09/12/2019,LU,fuel_oil_2,523
09/12/2019,LV,exchange_rate,1
09/12/2019,LV,euro95,1260.5
09/12/2019,LV,diesel,1193.7
09/12/2019,LV,heading_oil,812.4
09/12/2019,LV,fuel_oil_1,
09/12/2019,LV,fuel_oil_2,
09/12/2019,LV,LPG,564.7
09/12/2019,MT,exchange_rate,1410
09/12/2019,MT,euro95,1280
09/12/2019,MT,diesel,1000
09/12/2019,MT,heading_oil,
09/12/2019,MT,fuel_oil_1,
09/12/2019,MT,fuel_oil_2,
09/12/2019,NL,exchange_rate,1655
09/12/2019,NL,euro95,1373
09/12/2019,NL,diesel,1129
09/12/2019,NL,heading_oil,709
09/12/2019,NL,fuel_oil_1,
09/12/2019,NL,fuel_oil_2,662
09/12/2019,PL,exchange_rate,0.233443052
09/12/2019,PL,euro95,1155.4
09/12/2019,PL,diesel,1180.5
09/12/2019,PL,heading_oil,785.1
09/12/2019,PL,fuel_oil_1,416.4
09/12/2019,PL,fuel_oil_2,223.2
09/12/2019,PL,LPG,548.4
09/12/2019,PT,exchange_rate,1485
09/12/2019,PT,euro95,1368
09/12/2019,PT,diesel,1195
09/12/2019,PT,heading_oil,647.9
09/12/2019,PT,fuel_oil_1,
09/12/2019,PT,fuel_oil_2,623
09/12/2019,RO,exchange_rate,0.209253175
09/12/2019,RO,euro95,1155.3
09/12/2019,RO,diesel,1187.4
09/12/2019,RO,heading_oil,1067.1
09/12/2019,RO,fuel_oil_1,454.3
09/12/2019,RO,fuel_oil_2,
09/12/2019,RO,LPG,560.9
09/12/2019,SE,exchange_rate,0.094845165
09/12/2019,SE,euro95,1477.3
09/12/2019,SE,diesel,1523.7
09/12/2019,SE,heading_oil,1120.6
09/12/2019,SE,fuel_oil_1,872
09/12/2019,SE,fuel_oil_2,
09/12/2019,SE,LPG,
09/12/2019,SI,exchange_rate,1
09/12/2019,SI,euro95,1300.5
09/12/2019,SI,diesel,1252.3
09/12/2019,SI,heading_oil,993.4
09/12/2019,SI,fuel_oil_1,655.1
09/12/2019,SI,fuel_oil_2,
09/12/2019,SI,LPG,585.1
09/12/2019,SK,exchange_rate,1
09/12/2019,SK,euro95,1324
09/12/2019,SK,diesel,1232
09/12/2019,SK,heading_oil,
09/12/2019,SK,fuel_oil_1,537.7
09/12/2019,SK,fuel_oil_2,531.1
09/12/2019,SK,LPG,591
02/12/2019,EU,exchange_rate,1420.77
02/12/2019,EU,euro95,1338.44
02/12/2019,EU,diesel,814.35
02/12/2019,EU,heading_oil,517.5
02/12/2019,EU,fuel_oil_1,232.76
02/12/2019,EU,fuel_oil_2,570.3
02/12/2019,EUR,exchange_rate,1453.02
02/12/2019,EUR,euro95,1334.20
02/12/2019,EUR,diesel,805.72
02/12/2019,EUR,heading_oil,480.78
02/12/2019,EUR,fuel_oil_1,474.47
02/12/2019,EUR,fuel_oil_2,617
02/12/2019,AT,exchange_rate,1243
02/12/2019,AT,euro95,1205
02/12/2019,AT,diesel,785.8
02/12/2019,AT,heading_oil,451.7
02/12/2019,AT,fuel_oil_1,
02/12/2019,AT,fuel_oil_2,
02/12/2019,BE,exchange_rate,1373.1
02/12/2019,BE,euro95,1427
02/12/2019,BE,diesel,677
02/12/2019,BE,heading_oil,372.9
02/12/2019,BE,fuel_oil_1,
02/12/2019,BE,fuel_oil_2,550
02/12/2019,BG,exchange_rate,0.511299724
02/12/2019,BG,euro95,1105.3
02/12/2019,BG,diesel,1110.2
02/12/2019,BG,heading_oil,999.7
02/12/2019,BG,fuel_oil_1,
02/12/2019,BG,fuel_oil_2,
02/12/2019,BG,LPG,460.9
02/12/2019,CY,exchange_rate,1
02/12/2019,CY,euro95,1185.9
02/12/2019,CY,diesel,1255.9
02/12/2019,CY,heading_oil,818.6
02/12/2019,CY,fuel_oil_1,674.3
02/12/2019,CY,fuel_oil_2,
02/12/2019,CY,LPG,
02/12/2019,CZ,exchange_rate,0.039163468
02/12/2019,CZ,euro95,1249.3
02/12/2019,CZ,diesel,1240.4
02/12/2019,CZ,heading_oil,762.3
02/12/2019,CZ,fuel_oil_1,323.5
02/12/2019,CZ,fuel_oil_2,
02/12/2019,CZ,LPG,541.7
02/12/2019,DE,exchange_rate,1401
02/12/2019,DE,euro95,1254
02/12/2019,DE,diesel,714
02/12/2019,DE,heading_oil,
02/12/2019,DE,fuel_oil_1,
02/12/2019,DE,fuel_oil_2,595
02/12/2019,DK,exchange_rate,0.133847307
02/12/2019,DK,euro95,1619.6
02/12/2019,DK,diesel,1412.1
02/12/2019,DK,heading_oil,1398.6
02/12/2019,DK,fuel_oil_1,971.7
02/12/2019,DK,fuel_oil_2,
02/12/2019,DK,LPG,
02/12/2019,EE,exchange_rate,1
02/12/2019,EE,euro95,1310
02/12/2019,EE,diesel,1309
02/12/2019,EE,heading_oil,903
02/12/2019,EE,fuel_oil_1,
02/12/2019,EE,fuel_oil_2,
02/12/2019,EE,LPG,592
02/12/2019,ES,exchange_rate,1306.2
02/12/2019,ES,euro95,1219.2
02/12/2019,ES,diesel,766
02/12/2019,ES,heading_oil,432.9
02/12/2019,ES,fuel_oil_1,
02/12/2019,ES,fuel_oil_2,725
02/12/2019,FI,exchange_rate,1518
02/12/2019,FI,euro95,1414
02/12/2019,FI,diesel,1031
02/12/2019,FI,heading_oil,
02/12/2019,FI,fuel_oil_1,
02/12/2019,FI,fuel_oil_2,
02/12/2019,FR,exchange_rate,1517.7
02/12/2019,FR,euro95,1443.7
02/12/2019,FR,diesel,938.7
02/12/2019,FR,heading_oil,571.1
02/12/2019,FR,fuel_oil_1,
02/12/2019,FR,fuel_oil_2,848.4
02/12/2019,GR,exchange_rate,1597
02/12/2019,GR,euro95,1386
02/12/2019,GR,diesel,1054
02/12/2019,GR,heading_oil,504.1
02/12/2019,GR,fuel_oil_1,
02/12/2019,GR,fuel_oil_2,
02/12/2019,HR,exchange_rate,0.134444743
02/12/2019,HR,euro95,1359.6
02/12/2019,HR,diesel,1323.7
02/12/2019,HR,heading_oil,720.6
02/12/2019,HR,fuel_oil_1,566.3
02/12/2019,HR,fuel_oil_2,
02/12/2019,HR,LPG,626.1
02/12/2019,HU,exchange_rate,0.003003183
02/12/2019,HU,euro95,1179.6
02/12/2019,HU,diesel,1229
02/12/2019,HU,heading_oil,1229
02/12/2019,HU,fuel_oil_1,722.6
02/12/2019,HU,fuel_oil_2,
02/12/2019,HU,LPG,703.3
02/12/2019,IE,exchange_rate,1416.2
02/12/2019,IE,euro95,1319.5
02/12/2019,IE,diesel,727.4
02/12/2019,IE,heading_oil,558.7
02/12/2019,IE,fuel_oil_1,
02/12/2019,IE,fuel_oil_2,
02/12/2019,IT,exchange_rate,1580.8
02/12/2019,IT,euro95,1476.3
02/12/2019,IT,diesel,1323.1
02/12/2019,IT,heading_oil,485.3
02/12/2019,IT,fuel_oil_1,
02/12/2019,IT,fuel_oil_2,613
02/12/2019,LT,exchange_rate,1
02/12/2019,LT,euro95,1210.2
02/12/2019,LT,diesel,1146.7
02/12/2019,LT,heading_oil,655.8
02/12/2019,LT,fuel_oil_1,
02/12/2019,LT,fuel_oil_2,384.9
02/12/2019,LT,LPG,586
02/12/2019,LU,exchange_rate,1213
02/12/2019,LU,euro95,1111
02/12/2019,LU,diesel,629
02/12/2019,LU,heading_oil,
02/12/2019,LU,fuel_oil_1,
02/12/2019,LU,fuel_oil_2,523
02/12/2019,LV,exchange_rate,1
02/12/2019,LV,euro95,1262.3
02/12/2019,LV,diesel,1196.5
02/12/2019,LV,heading_oil,815.2
02/12/2019,LV,fuel_oil_1,
02/12/2019,LV,fuel_oil_2,
02/12/2019,LV,LPG,542.5
02/12/2019,MT,exchange_rate,1410
02/12/2019,MT,euro95,1280
02/12/2019,MT,diesel,1000
02/12/2019,MT,heading_oil,
02/12/2019,MT,fuel_oil_1,
02/12/2019,MT,fuel_oil_2,
02/12/2019,NL,exchange_rate,1663
02/12/2019,NL,euro95,1385
02/12/2019,NL,diesel,1093
02/12/2019,NL,heading_oil,695
02/12/2019,NL,fuel_oil_1,
02/12/2019,NL,fuel_oil_2,661
02/12/2019,PL,exchange_rate,0.232552731
02/12/2019,PL,euro95,1151
02/12/2019,PL,diesel,1172.9
02/12/2019,PL,heading_oil,788.7
02/12/2019,PL,fuel_oil_1,418.1
02/12/2019,PL,fuel_oil_2,205.1
02/12/2019,PL,LPG,534.2
02/12/2019,PT,exchange_rate,1490
02/12/2019,PT,euro95,1366
02/12/2019,PT,diesel,1193
02/12/2019,PT,heading_oil,643.7
02/12/2019,PT,fuel_oil_1,
02/12/2019,PT,fuel_oil_2,622
02/12/2019,RO,exchange_rate,0.209231284
02/12/2019,RO,euro95,1160.6
02/12/2019,RO,diesel,1192.6
02/12/2019,RO,heading_oil,1078.8
02/12/2019,RO,fuel_oil_1,426
02/12/2019,RO,fuel_oil_2,
02/12/2019,RO,LPG,560.6
02/12/2019,SE,exchange_rate,0.094890165
02/12/2019,SE,euro95,1484.4
02/12/2019,SE,diesel,1527.8
02/12/2019,SE,heading_oil,1126.6
02/12/2019,SE,fuel_oil_1,871.7
02/12/2019,SE,fuel_oil_2,
02/12/2019,SE,LPG,
02/12/2019,SI,exchange_rate,1
02/12/2019,SI,euro95,1295.4
02/12/2019,SI,diesel,1255.4
02/12/2019,SI,heading_oil,996
02/12/2019,SI,fuel_oil_1,655.1
02/12/2019,SI,fuel_oil_2,
02/12/2019,SI,LPG,574.9
02/12/2019,SK,exchange_rate,1
02/12/2019,SK,euro95,1326
02/12/2019,SK,diesel,1233
02/12/2019,SK,heading_oil,
02/12/2019,SK,fuel_oil_1,534.8
02/12/2019,SK,fuel_oil_2,528.2
02/12/2019,SK,LPG,587
25/11/2019,EU,exchange_rate,1418.51
25/11/2019,EU,euro95,1334.62
25/11/2019,EU,diesel,795.62
25/11/2019,EU,heading_oil,512.99
25/11/2019,EU,fuel_oil_1,237.15
25/11/2019,EU,fuel_oil_2,559.82
25/11/2019,EUR,exchange_rate,1451.65
25/11/2019,EUR,euro95,1331.39
25/11/2019,EUR,diesel,786.66
25/11/2019,EUR,heading_oil,476.53
25/11/2019,EUR,fuel_oil_1,477.73
25/11/2019,EUR,fuel_oil_2,613.47
25/11/2019,AT,exchange_rate,1239
25/11/2019,AT,euro95,1204
25/11/2019,AT,diesel,780.9
25/11/2019,AT,heading_oil,451.7
25/11/2019,AT,fuel_oil_1,
25/11/2019,AT,fuel_oil_2,
25/11/2019,BE,exchange_rate,1387.7
25/11/2019,BE,euro95,1435.7
25/11/2019,BE,diesel,666.3
25/11/2019,BE,heading_oil,372.9
25/11/2019,BE,fuel_oil_1,
25/11/2019,BE,fuel_oil_2,550
25/11/2019,BG,exchange_rate,0.511299724
25/11/2019,BG,euro95,1105.2
25/11/2019,BG,diesel,1111.9
25/11/2019,BG,heading_oil,1002.6
25/11/2019,BG,fuel_oil_1,
25/11/2019,BG,fuel_oil_2,
25/11/2019,BG,LPG,458.6
25/11/2019,CY,exchange_rate,1
25/11/2019,CY,euro95,1186.1
25/11/2019,CY,diesel,1256.1
25/11/2019,CY,heading_oil,821.1
25/11/2019,CY,fuel_oil_1,674.3
25/11/2019,CY,fuel_oil_2,
25/11/2019,CY,LPG,
25/11/2019,CZ,exchange_rate,0.039238768
25/11/2019,CZ,euro95,1252.5
25/11/2019,CZ,diesel,1243.8
25/11/2019,CZ,heading_oil,762.7
25/11/2019,CZ,fuel_oil_1,327.9
25/11/2019,CZ,fuel_oil_2,
25/11/2019,CZ,LPG,543.2
25/11/2019,DE,exchange_rate,1401
25/11/2019,DE,euro95,1253
25/11/2019,DE,diesel,681
25/11/2019,DE,heading_oil,
25/11/2019,DE,fuel_oil_1,
25/11/2019,DE,fuel_oil_2,600
25/11/2019,DK,exchange_rate,0.133840141
25/11/2019,DK,euro95,1606.1
25/11/2019,DK,diesel,1385.3
25/11/2019,DK,heading_oil,1371.7
25/11/2019,DK,fuel_oil_1,971.7
25/11/2019,DK,fuel_oil_2,
25/11/2019,DK,LPG,
25/11/2019,EE,exchange_rate,1
25/11/2019,EE,euro95,1355
25/11/2019,EE,diesel,1355
25/11/2019,EE,heading_oil,899
25/11/2019,EE,fuel_oil_1,
25/11/2019,EE,fuel_oil_2,
25/11/2019,EE,LPG,592
25/11/2019,ES,exchange_rate,1299
25/11/2019,ES,euro95,1214.5
25/11/2019,ES,diesel,767.2
25/11/2019,ES,heading_oil,426.2
25/11/2019,ES,fuel_oil_1,
25/11/2019,ES,fuel_oil_2,725
25/11/2019,FI,exchange_rate,1537
25/11/2019,FI,euro95,1440
25/11/2019,FI,diesel,1014
25/11/2019,FI,heading_oil,
25/11/2019,FI,fuel_oil_1,
25/11/2019,FI,fuel_oil_2,
25/11/2019,FR,exchange_rate,1509.6
25/11/2019,FR,euro95,1438.1
25/11/2019,FR,diesel,932.8
25/11/2019,FR,heading_oil,564.1
25/11/2019,FR,fuel_oil_1,
25/11/2019,FR,fuel_oil_2,846.9
25/11/2019,GR,exchange_rate,1590
25/11/2019,GR,euro95,1383
25/11/2019,GR,diesel,1046
25/11/2019,GR,heading_oil,500.3
25/11/2019,GR,fuel_oil_1,
25/11/2019,GR,fuel_oil_2,
25/11/2019,HR,exchange_rate,0.134471862
25/11/2019,HR,euro95,1349.3
25/11/2019,HR,diesel,1329.7
25/11/2019,HR,heading_oil,725.2
25/11/2019,HR,fuel_oil_1,566.4
25/11/2019,HR,fuel_oil_2,
25/11/2019,HR,LPG,619.5
25/11/2019,HU,exchange_rate,0.002983027
25/11/2019,HU,euro95,1153.6
25/11/2019,HU,diesel,1215.8
25/11/2019,HU,heading_oil,1215.8
25/11/2019,HU,fuel_oil_1,814.4
25/11/2019,HU,fuel_oil_2,
25/11/2019,HU,LPG,698.2
25/11/2019,IE,exchange_rate,1414.9
25/11/2019,IE,euro95,1316.6
25/11/2019,IE,diesel,727.2
25/11/2019,IE,heading_oil,555.6
25/11/2019,IE,fuel_oil_1,
25/11/2019,IE,fuel_oil_2,
25/11/2019,IT,exchange_rate,1576.5
25/11/2019,IT,euro95,1470.2
25/11/2019,IT,diesel,1316.8
25/11/2019,IT,heading_oil,485.2
25/11/2019,IT,fuel_oil_1,
25/11/2019,IT,fuel_oil_2,609.3
25/11/2019,LT,exchange_rate,1
25/11/2019,LT,euro95,1211.1
25/11/2019,LT,diesel,1143.4
25/11/2019,LT,heading_oil,653
25/11/2019,LT,fuel_oil_1,
25/11/2019,LT,fuel_oil_2,384.9
25/11/2019,LT,LPG,570
25/11/2019,LU,exchange_rate,1213
25/11/2019,LU,euro95,1111
25/11/2019,LU,diesel,629
25/11/2019,LU,heading_oil,
25/11/2019,LU,fuel_oil_1,
25/11/2019,LU,fuel_oil_2,512
25/11/2019,LV,exchange_rate,1
25/11/2019,LV,euro95,1262.8
25/11/2019,LV,diesel,1196.7
25/11/2019,LV,heading_oil,815.4
25/11/2019,LV,fuel_oil_1,
25/11/2019,LV,fuel_oil_2,
25/11/2019,LV,LPG,542.8
25/11/2019,MT,exchange_rate,1410
25/11/2019,MT,euro95,1280
25/11/2019,MT,diesel,1000
25/11/2019,MT,heading_oil,
25/11/2019,MT,fuel_oil_1,
25/11/2019,MT,fuel_oil_2,
25/11/2019,NL,exchange_rate,1663
25/11/2019,NL,euro95,1371
25/11/2019,NL,diesel,1097
25/11/2019,NL,heading_oil,705
25/11/2019,NL,fuel_oil_1,
25/11/2019,NL,fuel_oil_2,641
25/11/2019,PL,exchange_rate,0.232747585
25/11/2019,PL,euro95,1143
25/11/2019,PL,diesel,1160.7
25/11/2019,PL,heading_oil,775.5
25/11/2019,PL,fuel_oil_1,391.4
25/11/2019,PL,fuel_oil_2,209.7
25/11/2019,PL,LPG,510.4
25/11/2019,PT,exchange_rate,1487
25/11/2019,PT,euro95,1364
25/11/2019,PT,diesel,1192
25/11/2019,PT,heading_oil,647.2
25/11/2019,PT,fuel_oil_1,
25/11/2019,PT,fuel_oil_2,622
25/11/2019,RO,exchange_rate,0.209542569
25/11/2019,RO,euro95,1154.8
25/11/2019,RO,diesel,1187.5
25/11/2019,RO,heading_oil,1071.7
25/11/2019,RO,fuel_oil_1,426.6
25/11/2019,RO,fuel_oil_2,
25/11/2019,RO,LPG,561.4
25/11/2019,SE,exchange_rate,0.094199212
25/11/2019,SE,euro95,1480
25/11/2019,SE,diesel,1517.5
25/11/2019,SE,heading_oil,1116.5
25/11/2019,SE,fuel_oil_1,864.4
25/11/2019,SE,fuel_oil_2,
25/11/2019,SE,LPG,
25/11/2019,SI,exchange_rate,1
25/11/2019,SI,euro95,1285.2
25/11/2019,SI,diesel,1252.3
25/11/2019,SI,heading_oil,989.5
25/11/2019,SI,fuel_oil_1,655.1
25/11/2019,SI,fuel_oil_2,
25/11/2019,SI,LPG,586.5
25/11/2019,SK,exchange_rate,1
25/11/2019,SK,euro95,1326
25/11/2019,SK,diesel,1235
25/11/2019,SK,heading_oil,
25/11/2019,SK,fuel_oil_1,540
25/11/2019,SK,fuel_oil_2,533.4
25/11/2019,SK,LPG,588
18/11/2019,EU,exchange_rate,1417.04
18/11/2019,EU,euro95,1335.37
18/11/2019,EU,diesel,798.8
18/11/2019,EU,heading_oil,515.6
18/11/2019,EU,fuel_oil_1,238.94
18/11/2019,EU,fuel_oil_2,553.01
18/11/2019,EUR,exchange_rate,1447.75
18/11/2019,EUR,euro95,1331.51
18/11/2019,EUR,diesel,789.88
18/11/2019,EUR,heading_oil,478.88
18/11/2019,EUR,fuel_oil_1,478.05
18/11/2019,EUR,fuel_oil_2,611.28
18/11/2019,AT,exchange_rate,1238
18/11/2019,AT,euro95,1207
18/11/2019,AT,diesel,785.1
18/11/2019,AT,heading_oil,451.7
18/11/2019,AT,fuel_oil_1,
18/11/2019,AT,fuel_oil_2,
18/11/2019,BE,exchange_rate,1388
18/11/2019,BE,euro95,1429.5
18/11/2019,BE,diesel,665.5
18/11/2019,BE,heading_oil,372.9
18/11/2019,BE,fuel_oil_1,
18/11/2019,BE,fuel_oil_2,526
18/11/2019,BG,exchange_rate,0.511299724
18/11/2019,BG,euro95,1109.1
18/11/2019,BG,diesel,1114.1
18/11/2019,BG,heading_oil,1005
18/11/2019,BG,fuel_oil_1,
18/11/2019,BG,fuel_oil_2,
18/11/2019,BG,LPG,457.2
18/11/2019,CY,exchange_rate,1
18/11/2019,CY,euro95,1188.7
18/11/2019,CY,diesel,1257.5
18/11/2019,CY,heading_oil,823.1
18/11/2019,CY,fuel_oil_1,674.3
18/11/2019,CY,fuel_oil_2,
18/11/2019,CY,LPG,
18/11/2019,CZ,exchange_rate,0.039073184
18/11/2019,CZ,euro95,1248.9
18/11/2019,CZ,diesel,1239.2
18/11/2019,CZ,heading_oil,765
18/11/2019,CZ,fuel_oil_1,328.3
18/11/2019,CZ,fuel_oil_2,
18/11/2019,CZ,LPG,543.2
18/11/2019,DE,exchange_rate,1395
18/11/2019,DE,euro95,1253
18/11/2019,DE,diesel,688
18/11/2019,DE,heading_oil,
18/11/2019,DE,fuel_oil_1,
18/11/2019,DE,fuel_oil_2,596
18/11/2019,DK,exchange_rate,0.133822231
18/11/2019,DK,euro95,1619.3
18/11/2019,DK,diesel,1398.4
18/11/2019,DK,heading_oil,1384.9
18/11/2019,DK,fuel_oil_1,971.6
18/11/2019,DK,fuel_oil_2,
18/11/2019,DK,LPG,
18/11/2019,EE,exchange_rate,1
18/11/2019,EE,euro95,1350
18/11/2019,EE,diesel,1350
18/11/2019,EE,heading_oil,901
18/11/2019,EE,fuel_oil_1,
18/11/2019,EE,fuel_oil_2,
18/11/2019,EE,LPG,592
18/11/2019,ES,exchange_rate,1297.8
18/11/2019,ES,euro95,1214.6
18/11/2019,ES,diesel,770.5
18/11/2019,ES,heading_oil,431.8
18/11/2019,ES,fuel_oil_1,
18/11/2019,ES,fuel_oil_2,725.1
18/11/2019,FI,exchange_rate,1524
18/11/2019,FI,euro95,1422
18/11/2019,FI,diesel,1018
18/11/2019,FI,heading_oil,
18/11/2019,FI,fuel_oil_1,
18/11/2019,FI,fuel_oil_2,
18/11/2019,FR,exchange_rate,1511.7
18/11/2019,FR,euro95,1441.3
18/11/2019,FR,diesel,930.3
18/11/2019,FR,heading_oil,569.8
18/11/2019,FR,fuel_oil_1,
18/11/2019,FR,fuel_oil_2,860.4
18/11/2019,GR,exchange_rate,1589
18/11/2019,GR,euro95,1383
18/11/2019,GR,diesel,1045
18/11/2019,GR,heading_oil,496.7
18/11/2019,GR,fuel_oil_1,
18/11/2019,GR,fuel_oil_2,
18/11/2019,HR,exchange_rate,0.134408602
18/11/2019,HR,euro95,1351.3
18/11/2019,HR,diesel,1328
18/11/2019,HR,heading_oil,721.8
18/11/2019,HR,fuel_oil_1,566.1
18/11/2019,HR,fuel_oil_2,
18/11/2019,HR,LPG,619.4
18/11/2019,HU,exchange_rate,0.002982671
18/11/2019,HU,euro95,1153.6
18/11/2019,HU,diesel,1207.3
18/11/2019,HU,heading_oil,1207.3
18/11/2019,HU,fuel_oil_1,814.3
18/11/2019,HU,fuel_oil_2,
18/11/2019,HU,LPG,697
18/11/2019,IE,exchange_rate,1411.8
18/11/2019,IE,euro95,1315.1
18/11/2019,IE,diesel,726
18/11/2019,IE,heading_oil,558.2
18/11/2019,IE,fuel_oil_1,
18/11/2019,IE,fuel_oil_2,
18/11/2019,IT,exchange_rate,1573.8
18/11/2019,IT,euro95,1470
18/11/2019,IT,diesel,1318.1
18/11/2019,IT,heading_oil,479.4
18/11/2019,IT,fuel_oil_1,
18/11/2019,IT,fuel_oil_2,609.3
18/11/2019,LT,exchange_rate,1
18/11/2019,LT,euro95,1210.9
18/11/2019,LT,diesel,1142
18/11/2019,LT,heading_oil,658.7
18/11/2019,LT,fuel_oil_1,
18/11/2019,LT,fuel_oil_2,384.9
18/11/2019,LT,LPG,550.7
18/11/2019,LU,exchange_rate,1213
18/11/2019,LU,euro95,1111
18/11/2019,LU,diesel,629
18/11/2019,LU,heading_oil,
18/11/2019,LU,fuel_oil_1,
18/11/2019,LU,fuel_oil_2,497
18/11/2019,LV,exchange_rate,1
18/11/2019,LV,euro95,1257.8
18/11/2019,LV,diesel,1192.2
18/11/2019,LV,heading_oil,810.9
18/11/2019,LV,fuel_oil_1,
18/11/2019,LV,fuel_oil_2,
18/11/2019,LV,LPG,543.5
18/11/2019,MT,exchange_rate,1410
18/11/2019,MT,euro95,1280
18/11/2019,MT,diesel,1000
18/11/2019,MT,heading_oil,
18/11/2019,MT,fuel_oil_1,
18/11/2019,MT,fuel_oil_2,
18/11/2019,NL,exchange_rate,1652
18/11/2019,NL,euro95,1367
18/11/2019,NL,diesel,1106
18/11/2019,NL,heading_oil,710
18/11/2019,NL,fuel_oil_1,
18/11/2019,NL,fuel_oil_2,634
18/11/2019,PL,exchange_rate,0.233018758
18/11/2019,PL,euro95,1144.8
18/11/2019,PL,diesel,1159.8
18/11/2019,PL,heading_oil,776.8
18/11/2019,PL,fuel_oil_1,419.7
18/11/2019,PL,fuel_oil_2,211.6
18/11/2019,PL,LPG,494.8
18/11/2019,PT,exchange_rate,1495
18/11/2019,PT,euro95,1367
18/11/2019,PT,diesel,1193
18/11/2019,PT,heading_oil,647
18/11/2019,PT,fuel_oil_1,
18/11/2019,PT,fuel_oil_2,621
18/11/2019,RO,exchange_rate,0.209450402
18/11/2019,RO,euro95,1152.7
18/11/2019,RO,diesel,1193.1
18/11/2019,RO,heading_oil,1082.2
18/11/2019,RO,fuel_oil_1,474.4
18/11/2019,RO,fuel_oil_2,
18/11/2019,RO,LPG,561.2
18/11/2019,SE,exchange_rate,0.09380599
18/11/2019,SE,euro95,1469.6
